release_date,movie,production_budget,worldwide_gross,title,studio,foreign_gross,year,_merge,domestic_gross,Movie_title
,,,,The Disappearance of Eleanor Rigby,Wein.,397000.0,2014.0,right_only,,The Disappearance of Eleanor Rigby
,,,,Shaadi Ke Side Effects,Eros,,2014.0,right_only,,Shaadi Ke Side Effects
,,,,Song of the Sea,GK,,2014.0,right_only,,Song of the Sea
,,,,Kochadaiiyaan,Eros,,2014.0,right_only,,Kochadaiiyaan
,,,,Age of Uprising: The Legend of Michael Kohlhaas (U.S. only),MBox,797000.0,2014.0,right_only,,Age of Uprising: The Legend of Michael Kohlhaas (U.S. only)
,,,,The Zero Theorem,Ampl.,513000.0,2014.0,right_only,,The Zero Theorem
,,,,Ek Villain,Eros,,2014.0,right_only,,Ek Villain
,,,,Khoobsurat,UTV,,2014.0,right_only,,Khoobsurat
,,,,Holiday (2014),Relbig.,,2014.0,right_only,,Holiday (2014)
,,,,Hasee Toh Phasee,Relbig.,,2014.0,right_only,,Hasee Toh Phasee
,,,,Frank,Magn.,,2014.0,right_only,,Frank
,,,,Mary Kom,Eros,,2014.0,right_only,,Mary Kom
,,,,The Signal (2014),Focus,,2014.0,right_only,,The Signal (2014)
,,,,Back in Time (Congcong Nanian),CL,,2014.0,right_only,,Back in Time (Congcong Nanian)
,,,,Highway (2014),UTV,,2014.0,right_only,,Highway (2014)
,,,,The One I Love,RTWC,,2014.0,right_only,,The One I Love
,,,,Archipelago,KL,492000.0,2014.0,right_only,,Archipelago
,,,,A Girl Walks Home Alone at Night,KL,,2014.0,right_only,,A Girl Walks Home Alone at Night
,,,,The Congress,Drft.,318000.0,2014.0,right_only,,The Congress
,,,,In Secret,RAtt.,,2014.0,right_only,,In Secret
,,,,Bjork - Biophilia Live,CP,306000.0,2014.0,right_only,,Bjork - Biophilia Live
,,,,But Always (Yi Sheng Yi Shi),CL,,2014.0,right_only,,But Always (Yi Sheng Yi Shi)
,,,,Beijing Love Story,CL,,2014.0,right_only,,Beijing Love Story
,,,,Goodbye to Language,KL,,2014.0,right_only,,Goodbye to Language
,,,,Humpty Sharma Ki Dulhania,Relbig.,,2014.0,right_only,,Humpty Sharma Ki Dulhania
,,,,Women Who Flirt (Sajiao Nvren),CL,,2014.0,right_only,,Women Who Flirt (Sajiao Nvren)
,,,,Joe (2014),RAtt.,,2014.0,right_only,,Joe (2014)
,,,,Omar,AF,,2014.0,right_only,,Omar
,,,,Jimi: All Is By My Side,XL,,2014.0,right_only,,Jimi: All Is By My Side
,,,,The Last Sentence,MBox,265000.0,2014.0,right_only,,The Last Sentence
,,,,On My Way,Cohen,,2014.0,right_only,,On My Way
,,,,Happy Ending,Eros,,2014.0,right_only,,Happy Ending
,,,,I Am Eleven,Proud,,2014.0,right_only,,I Am Eleven
,,,,7 Boxes,BGP,267000.0,2014.0,right_only,,7 Boxes
,,,,The Dance of Reality,Abk.,,2014.0,right_only,,The Dance of Reality
,,,,Elsa & Fred (2014),MNE,,2014.0,right_only,,Elsa & Fred (2014)
,,,,Main Tera Hero,Eros,,2014.0,right_only,,Main Tera Hero
,,,,Night Moves,Cdgm.,,2014.0,right_only,,Night Moves
,,,,Love on the Cloud (Wei Ai),CL,,2014.0,right_only,,Love on the Cloud (Wei Ai)
,,,,Life of Crime,RAtt.,,2014.0,right_only,,Life of Crime
,,,,The Green Prince,MBox,,2014.0,right_only,,The Green Prince
,,,,Action Jackson (2014),Eros,,2014.0,right_only,,Action Jackson (2014)
,,,,The Blue Room,IFC,,2014.0,right_only,,The Blue Room
,,,,Tazza: The Hidden Card,CJ,,2014.0,right_only,,Tazza: The Hidden Card
,,,,James Cameron's Deepsea Challenge 3D,DLA,,2014.0,right_only,,James Cameron's Deepsea Challenge 3D
,,,,Gabrielle (2014),EOne,222000.0,2014.0,right_only,,Gabrielle (2014)
,,,,The Breakup Guru,CL,,2014.0,right_only,,The Breakup Guru
,,,,Bethlehem,AF,,2014.0,right_only,,Bethlehem
,,,,The Double (2014),Magn.,,2014.0,right_only,,The Double (2014)
,,,,Listen Up Philip,Trib.,,2014.0,right_only,,Listen Up Philip
,,,,We Are The Best!,Magn.,,2014.0,right_only,,We Are The Best!
,,,,That Demon Within,CL,,2014.0,right_only,,That Demon Within
,,,,God's Pocket,IFC,,2014.0,right_only,,God's Pocket
,,,,Unrelated,KL,154000.0,2014.0,right_only,,Unrelated
,,,,The Polar Express (2014 re-issue),WB,,2014.0,right_only,,The Polar Express (2014 re-issue)
,,,,May in the Summer,Cohen,112000.0,2014.0,right_only,,May in the Summer
,,,,The Jewish Cardinal,FM,,2014.0,right_only,,The Jewish Cardinal
,,,,Zero Motivation,Zeit.,,2014.0,right_only,,Zero Motivation
,,,,Life's a Breeze,Magn.,99700.0,2014.0,right_only,,Life's a Breeze
,,,,The Golden Era,CL,,2014.0,right_only,,The Golden Era
,,,,God Help the Girl,Ampl.,,2014.0,right_only,,God Help the Girl
,,,,The Best Offer,IFC,,2014.0,right_only,,The Best Offer
,,,,Child's Pose,Zeit.,,2014.0,right_only,,Child's Pose
,,,,Cuban Fury,EOne,,2014.0,right_only,,Cuban Fury
,,,,Girl on a Bicycle,Mont.,,2014.0,right_only,,Girl on a Bicycle
,,,,Breathe In,Cohen,,2014.0,right_only,,Breathe In
,,,,Life After Beth,A24,,2014.0,right_only,,Life After Beth
,,,,Advanced Style,B360,,2014.0,right_only,,Advanced Style
,,,,Better Living Through Chemistry,Gold.,,2014.0,right_only,,Better Living Through Chemistry
,,,,For No Good Reason,SPC,,2014.0,right_only,,For No Good Reason
,,,,The Notebook (2014),SPC,,2014.0,right_only,,The Notebook (2014)
,,,,Heropanti,UTV,,2014.0,right_only,,Heropanti
,,,,No Tears for the Dead,CJ,,2014.0,right_only,,No Tears for the Dead
,,,,Young and Beautiful,IFC,,2014.0,right_only,,Young and Beautiful
,,,,Siddharth,Zeit.,,2014.0,right_only,,Siddharth
,,,,Walk of Shame,FCW,,2014.0,right_only,,Walk of Shame
,,,,The Conformist (2014 re-release),KL,,2014.0,right_only,,The Conformist (2014 re-release)
,,,,The Rocket (2014),KL,,2014.0,right_only,,The Rocket (2014)
,,,,In Bloom,BWP,,2014.0,right_only,,In Bloom
,,,,Starred Up,Trib.,,2014.0,right_only,,Starred Up
,,,,Half of a Yellow Sun,Mont.,,2014.0,right_only,,Half of a Yellow Sun
,,,,Hateship Loveship,IFC,,2014.0,right_only,,Hateship Loveship
,,,,"1,000 Times Good Night",FM,,2014.0,right_only,,"1,000 Times Good Night"
,,,,The Missing Picture,Strand,,2014.0,right_only,,The Missing Picture
,,,,Decoding Annie Parker,EOne,,2014.0,right_only,,Decoding Annie Parker
,,,,Alphaville (2013 re-release),Rialto,,2014.0,right_only,,Alphaville (2013 re-release)
,,,,Return to The Hiding Place,SEA,,2014.0,right_only,,Return to The Hiding Place
,,,,Policeman,Crnth,27000.0,2014.0,right_only,,Policeman
,,,,White Bird in a Blizzard,Magn.,,2014.0,right_only,,White Bird in a Blizzard
,,,,The Hero of Color City,Magn.,,2014.0,right_only,,The Hero of Color City
,,,,Bird People,IFC,,2014.0,right_only,,Bird People
,,,,Closed Curtain,Vari.,,2014.0,right_only,,Closed Curtain
,,,,Lilting,Strand,,2014.0,right_only,,Lilting
,,,,Adult World,IFC,,2014.0,right_only,,Adult World
,,,,A Tale of Winter (Conte d'hiver),BWP,,2014.0,right_only,,A Tale of Winter (Conte d'hiver)
,,,,The Decent One,KL,,2014.0,right_only,,The Decent One
,,,,Guardian Angel,RME,,2014.0,right_only,,Guardian Angel
,,,,Tasting Menu,Magn.,,2014.0,right_only,,Tasting Menu
,,,,Burning Bush,KL,,2014.0,right_only,,Burning Bush
,,,,Horses of God,KL,,2014.0,right_only,,Horses of God
,,,,Special ID,WGUSA,,2014.0,right_only,,Special ID
,,,,You're Not You,EOne,,2014.0,right_only,,You're Not You
,,,,The Amazing Catfish,Strand,,2014.0,right_only,,The Amazing Catfish
,,,,Stray Dogs,CGld,,2014.0,right_only,,Stray Dogs
,,,,Canopy,Mont.,,2014.0,right_only,,Canopy
,,,,Love is in the Air,FCW,,2014.0,right_only,,Love is in the Air
,,,,Empty Hours,Strand,,2014.0,right_only,,Empty Hours
,,,,Rigor Mortis,WGUSA,,2014.0,right_only,,Rigor Mortis
,,,,The Little Bedroom,CLS,,2014.0,right_only,,The Little Bedroom
,,,,Plot for Peace,,,2014.0,right_only,,Plot for Peace
,,,,Very Good Girls,WGUSA,,2014.0,right_only,,Very Good Girls
,,,,Pioneer,Magn.,,2014.0,right_only,,Pioneer
,,,,Life of a King,MNE,,2014.0,right_only,,Life of a King
,,,,The Strange Little Cat,KS,,2014.0,right_only,,The Strange Little Cat
,,,,"2 Autumns, 3 Winters",FM,,2014.0,right_only,,"2 Autumns, 3 Winters"
,,,,The Devil's Hand,RAtt.,,2014.0,right_only,,The Devil's Hand
,,,,Open Windows,Cdgm.,,2014.0,right_only,,Open Windows
,,,,Mr. Pip,Free,,2014.0,right_only,,Mr. Pip
,,,,Star Wars: The Force Awakens,BV,1131.6,2015.0,right_only,,Star Wars: The Force Awakens
,,,,Mission: Impossible - Rogue Nation,Par.,487700000.0,2015.0,right_only,,Mission: Impossible - Rogue Nation
,,,,Cinderella (2015),BV,342400000.0,2015.0,right_only,,Cinderella (2015)
,,,,Home (2015),Fox,208600000.0,2015.0,right_only,,Home (2015)
,,,,Mojin: The Lost Legend,WGUSA,258100000.0,2015.0,right_only,,Mojin: The Lost Legend
,,,,Lost in Hong Kong,WGUSA,255000000.0,2015.0,right_only,,Lost in Hong Kong
,,,,Daddy's Home,Par.,92400000.0,2015.0,right_only,,Daddy's Home
,,,,Spy,Fox,124800000.0,2015.0,right_only,,Spy
,,,,Goodbye Mr. Loser,CL,226800000.0,2015.0,right_only,,Goodbye Mr. Loser
,,,,Everest (2015),Uni.,159900000.0,2015.0,right_only,,Everest (2015)
,,,,Focus (2015),WB,105200000.0,2015.0,right_only,,Focus (2015)
,,,,The Taking of Tiger Mountain,WGUSA,141400000.0,2015.0,right_only,,The Taking of Tiger Mountain
,,,,Mr. Six,CL,137800000.0,2015.0,right_only,,Mr. Six
,,,,Point Break (2015),WB,104900000.0,2015.0,right_only,,Point Break (2015)
,,,,Wolf Totem,Sony,125600000.0,2015.0,right_only,,Wolf Totem
,,,,Dragon Blade,LGP,121500000.0,2015.0,right_only,,Dragon Blade
,,,,Shaun the Sheep Movie,LGF,86800000.0,2015.0,right_only,,Shaun the Sheep Movie
,,,,Devil and Angel (E Gun Tian Shi),CL,98500000.0,2015.0,right_only,,Devil and Angel (E Gun Tian Shi)
,,,,Poltergeist (2015),Fox,48000000.0,2015.0,right_only,,Poltergeist (2015)
,,,,The Danish Girl,Focus,53100000.0,2015.0,right_only,,The Danish Girl
,,,,Dragon Ball Z: Resurrection 'F',FUN,53800000.0,2015.0,right_only,,Dragon Ball Z: Resurrection 'F'
,,,,The Gift (2015),STX,15200000.0,2015.0,right_only,,The Gift (2015)
,,,,Prem Ratan Dhan Payo,FIP,48200000.0,2015.0,right_only,,Prem Ratan Dhan Payo
,,,,The 100-Year Old Man Who Climbed Out the Window and Disappeared,MBox,50200000.0,2015.0,right_only,,The 100-Year Old Man Who Climbed Out the Window and Disappeared
,,,,The Himalayas,CJ,49800000.0,2015.0,right_only,,The Himalayas
,,,,Surprise - Journey To The West,AR,49600000.0,2015.0,right_only,,Surprise - Journey To The West
,,,,The Woman in Black 2: Angel of Death,Rela.,22400000.0,2015.0,right_only,,The Woman in Black 2: Angel of Death
,,,,Concussion (2015),Sony,14100000.0,2015.0,right_only,,Concussion (2015)
,,,,Coming Home (2015),SPC,46400000.0,2015.0,right_only,,Coming Home (2015)
,,,,Max (2015),WB,1300000.0,2015.0,right_only,,Max (2015)
,,,,The Secret in their Eyes (2015),STX,14700000.0,2015.0,right_only,,The Secret in their Eyes (2015)
,,,,Far from the Madding Crowd,FoxS,18000000.0,2015.0,right_only,,Far from the Madding Crowd
,,,,Mr. Holmes,RAtt.,11600000.0,2015.0,right_only,,Mr. Holmes
,,,,Love & Mercy,RAtt.,16100000.0,2015.0,right_only,,Love & Mercy
,,,,Irrational Man,SPC,23400000.0,2015.0,right_only,,Irrational Man
,,,,Wild Tales,SPC,23900000.0,2015.0,right_only,,Wild Tales
,,,,"Love, Rosie",TFA,25600000.0,2015.0,right_only,,"Love, Rosie"
,,,,Capture the Flag,Par.,24600000.0,2015.0,right_only,,Capture the Flag
,,,,Go Away Mr. Tumor,CL,21500000.0,2015.0,right_only,,Go Away Mr. Tumor
,,,,Brothers: Blood Against Blood,FIP,17200000.0,2015.0,right_only,,Brothers: Blood Against Blood
,,,,Monkey Kingdom,BV,711000.0,2015.0,right_only,,Monkey Kingdom
,,,,Macbeth (2015),Wein.,15200000.0,2015.0,right_only,,Macbeth (2015)
,,,,Strange Magic,BV,1200000.0,2015.0,right_only,,Strange Magic
,,,,Kung Fu Killer,WGUSA,10000000.0,2015.0,right_only,,Kung Fu Killer
,,,,A Little Chaos,FCW,9500000.0,2015.0,right_only,,A Little Chaos
,,,,The Loft,ORF,4099999.0,2015.0,right_only,,The Loft
,,,,The Young & Prodigious T.S. Spivet,Wein.,9300000.0,2015.0,right_only,,The Young & Prodigious T.S. Spivet
,,,,Un Gallo con Muchos Huevos,LGF,,2015.0,right_only,,Un Gallo con Muchos Huevos
,,,,Amy,A24,,2015.0,right_only,,Amy
,,,,Shaandaar,FIP,7800000.0,2015.0,right_only,,Shaandaar
,,,,Trumbo (2015),BST,378000.0,2015.0,right_only,,Trumbo (2015)
,,,,I'll See You In My Dreams,BST,,2015.0,right_only,,I'll See You In My Dreams
,,,,Grandma (2015),SPC,107000.0,2015.0,right_only,,Grandma (2015)
,,,,Our Brand Is Crisis (2015),WB,,2015.0,right_only,,Our Brand Is Crisis (2015)
,,,,Bajirao Mastani,Eros,,2015.0,right_only,,Bajirao Mastani
,,,,What We Do in the Shadows,U/P,2800000.0,2015.0,right_only,,What We Do in the Shadows
,,,,Pawn Sacrifice,BST,3100000.0,2015.0,right_only,,Pawn Sacrifice
,,,,Serena,Magn.,4900000.0,2015.0,right_only,,Serena
,,,,Mr. X,FIP,5000000.0,2015.0,right_only,,Mr. X
,,,,Dilwale,UTV,,2015.0,right_only,,Dilwale
,,,,Back to the Future Day,UHE,3200000.0,2015.0,right_only,,Back to the Future Day
,,,,True Story,FoxS,,2015.0,right_only,,True Story
,,,,"Buen Dia, Ramon",FIP,4500000.0,2015.0,right_only,,"Buen Dia, Ramon"
,,,,Hamari Adhuri Kahani,FIP,4200000.0,2015.0,right_only,,Hamari Adhuri Kahani
,,,,45 Years,IFC,,2015.0,right_only,,45 Years
,,,,Spare Parts,LGF,,2015.0,right_only,,Spare Parts
,,,,Learning to Drive,BG,,2015.0,right_only,,Learning to Drive
,,,,Sleeping with Other People,IFC,2400000.0,2015.0,right_only,,Sleeping with Other People
,,,,Phoenix (2015),IFC,,2015.0,right_only,,Phoenix (2015)
,,,,Jimmy's Hall,SPC,2600000.0,2015.0,right_only,,Jimmy's Hall
,,,,Dil Dhadakne Do,Eros,,2015.0,right_only,,Dil Dhadakne Do
,,,,Ladrones,LGF,,2015.0,right_only,,Ladrones
,,,,Remember (Canada Release),EOne,2500000.0,2015.0,right_only,,Remember (Canada Release)
,,,,Tanu Weds Manu Returns,Eros,,2015.0,right_only,,Tanu Weds Manu Returns
,,,,Rock The Kasbah,ORF,,2015.0,right_only,,Rock The Kasbah
,,,,The End of the Tour,A24,,2015.0,right_only,,The End of the Tour
,,,,Captive (2015),Par.,218000.0,2015.0,right_only,,Captive (2015)
,,,,He Named Me Malala,FoxS,97100.0,2015.0,right_only,,He Named Me Malala
,,,,Chi-Raq,RAtt.,,2015.0,right_only,,Chi-Raq
,,,,Truth,SPC,,2015.0,right_only,,Truth
,,,,Mistress America,FoxS,,2015.0,right_only,,Mistress America
,,,,Beloved Sisters,MBox,2200000.0,2015.0,right_only,,Beloved Sisters
,,,,The Riot Club,IFC,2100000.0,2015.0,right_only,,The Riot Club
,,,,Tamasha,UTV,,2015.0,right_only,,Tamasha
,,,,Cake,CLF,,2015.0,right_only,,Cake
,,,,Assassination (2015),WGUSA,,2015.0,right_only,,Assassination (2015)
,,,,Clouds of Sils Maria,IFC,,2015.0,right_only,,Clouds of Sils Maria
,,,,Piku,Yash,,2015.0,right_only,,Piku
,,,,Son of Saul,SPC,,2015.0,right_only,,Son of Saul
,,,,Janis: Little Girl Blue,FR,1200000.0,2015.0,right_only,,Janis: Little Girl Blue
,,,,'71,RAtt.,355000.0,2015.0,right_only,,'71
,,,,I (2015),AaF,,2015.0,right_only,,I (2015)
,,,,Infinitely Polar Bear,SPC,,2015.0,right_only,,Infinitely Polar Bear
,,,,99 Homes,BG,,2015.0,right_only,,99 Homes
,,,,Welcome Back,Eros,,2015.0,right_only,,Welcome Back
,,,,The Salt of the Earth,SPC,,2015.0,right_only,,The Salt of the Earth
,,,,Maps to the Stars,FCW,988000.0,2015.0,right_only,,Maps to the Stars
,,,,Iris (2015),Magn.,,2015.0,right_only,,Iris (2015)
,,,,The Wolfpack,Magn.,,2015.0,right_only,,The Wolfpack
,,,,Veteran,CJ,,2015.0,right_only,,Veteran
,,,,Goodnight Mommy,RTWC,,2015.0,right_only,,Goodnight Mommy
,,,,Black Sea,Focus,,2015.0,right_only,,Black Sea
,,,,Miss You Already,RAtt.,,2015.0,right_only,,Miss You Already
,,,,Where Hope Grows,RAtt.,,2015.0,right_only,,Where Hope Grows
,,,,Cartel Land,Orch.,422000.0,2015.0,right_only,,Cartel Land
,,,,Timbuktu,Cohen,,2015.0,right_only,,Timbuktu
,,,,Dior and I,Orch.,,2015.0,right_only,,Dior and I
,,,,5 Flights Up,FCW,,2015.0,right_only,,5 Flights Up
,,,,Big Stone Gap,PH,,2015.0,right_only,,Big Stone Gap
,,,,Gett: The Trial of Viviane Amsalem,MBox,,2015.0,right_only,,Gett: The Trial of Viviane Amsalem
,,,,Boruto: Naruto the Movie,Elev.,,2015.0,right_only,,Boruto: Naruto the Movie
,,,,Singh is Bling,Eros,,2015.0,right_only,,Singh is Bling
,,,,ABCD (Any Body Can Dance) 2,UTV,,2015.0,right_only,,ABCD (Any Body Can Dance) 2
,,,,Labyrinth of Lies,SPC,,2015.0,right_only,,Labyrinth of Lies
,,,,Seymour: An Introduction,IFC,,2015.0,right_only,,Seymour: An Introduction
,,,,Tangerine,Magn.,,2015.0,right_only,,Tangerine
,,,,Red Army,SPC,,2015.0,right_only,,Red Army
,,,,The Stanford Prison Experiment,IFC,,2015.0,right_only,,The Stanford Prison Experiment
,,,,The Assassin,WGUSA,,2015.0,right_only,,The Assassin
,,,,"Kumiko, The Treasure Hunter",Ampl.,,2015.0,right_only,,"Kumiko, The Treasure Hunter"
,,,,Welcome to Me,Alc,,2015.0,right_only,,Welcome to Me
,,,,Black Panthers: Vanguard of the Revolution,PBS,67200.0,2015.0,right_only,,Black Panthers: Vanguard of the Revolution
,,,,Detective Byomkesh Bakshy,Yash,,2015.0,right_only,,Detective Byomkesh Bakshy
,,,,When Marnie Was There,GK,,2015.0,right_only,,When Marnie Was There
,,,,Gabbar is Back,Eros,,2015.0,right_only,,Gabbar is Back
,,,,The Last - Naruto the Movie,Elev.,,2015.0,right_only,,The Last - Naruto the Movie
,,,,Peggy Guggenheim Art Addict,SD,,2015.0,right_only,,Peggy Guggenheim Art Addict
,,,,Phantom (2015),UTV,,2015.0,right_only,,Phantom (2015)
,,,,Somewhere Only We Know,CL,,2015.0,right_only,,Somewhere Only We Know
,,,,Let's Get Married,CL,,2015.0,right_only,,Let's Get Married
,,,,Bombay Velvet,FIP,,2015.0,right_only,,Bombay Velvet
,,,,Attack on Titan: Part 1,FUN,,2015.0,right_only,,Attack on Titan: Part 1
,,,,The Third Man (2015 re-release),Rialto,,2015.0,right_only,,The Third Man (2015 re-release)
,,,,Saint Laurent,SPC,,2015.0,right_only,,Saint Laurent
,,,,Listen to Me Marlon,SHO,,2015.0,right_only,,Listen to Me Marlon
,,,,Heart of a Dog,Abr.,,2015.0,right_only,,Heart of a Dog
,,,,The Witness (Wo shi zheng ren),CL,,2015.0,right_only,,The Witness (Wo shi zheng ren)
,,,,Unbranded,Grav.,,2015.0,right_only,,Unbranded
,,,,The Second Mother,Osci.,,2015.0,right_only,,The Second Mother
,,,,Kahlil Gibran's The Prophet (Gathr),Gathr,,2015.0,right_only,,Kahlil Gibran's The Prophet (Gathr)
,,,,Katti Batti,UTV,,2015.0,right_only,,Katti Batti
,,,,Kahlil Gibran's The Prophet,GK,,2015.0,right_only,,Kahlil Gibran's The Prophet
,,,,Effie Gray,AF,,2015.0,right_only,,Effie Gray
,,,,Noble,Asp.,,2015.0,right_only,,Noble
,,,,Northern Limit Line,WGUSA,,2015.0,right_only,,Northern Limit Line
,,,,Shamitabh,Eros,,2015.0,right_only,,Shamitabh
,,,,Jafar Panahi's Taxi,KL,,2015.0,right_only,,Jafar Panahi's Taxi
,,,,Good Kill,IFC,,2015.0,right_only,,Good Kill
,,,,Running Man (2015),CL,,2015.0,right_only,,Running Man (2015)
,,,,Attack on Titan: Part 2,FUN,,2015.0,right_only,,Attack on Titan: Part 2
,,,,Theeb,FM,,2015.0,right_only,,Theeb
,,,,White God,Magn.,,2015.0,right_only,,White God
,,,,A Borrowed Identity,Strand,,2015.0,right_only,,A Borrowed Identity
,,,,In the Name of my Daughter,Cohen,,2015.0,right_only,,In the Name of my Daughter
,,,,Hitchcock/Truffaut,Cohen,,2015.0,right_only,,Hitchcock/Truffaut
,,,,Love (2015),Alc,,2015.0,right_only,,Love (2015)
,,,,Tevar,Eros,,2015.0,right_only,,Tevar
,,,,20 Once Again,CJ,,2015.0,right_only,,20 Once Again
,,,,Slow West,A24,,2015.0,right_only,,Slow West
,,,,A Royal Night Out,ADC,,2015.0,right_only,,A Royal Night Out
,,,,A Pigeon Sat on a Branch Reflecting on Existence,Magn.,,2015.0,right_only,,A Pigeon Sat on a Branch Reflecting on Existence
,,,,Pyaar Ka Punchnama 2,Rel.,,2015.0,right_only,,Pyaar Ka Punchnama 2
,,,,Fall in Love Like a Star,CL,,2015.0,right_only,,Fall in Love Like a Star
,,,,Dark Places,A24,,2015.0,right_only,,Dark Places
,,,,Heneral Luna,Abr.,,2015.0,right_only,,Heneral Luna
,,,,Gemma Bovery,MBox,,2015.0,right_only,,Gemma Bovery
,,,,The Connection,Drft.,,2015.0,right_only,,The Connection
,,,,Love and Lost (Shi Gu),CL,,2015.0,right_only,,Love and Lost (Shi Gu)
,,,,Stonewall (2015),RAtt.,,2015.0,right_only,,Stonewall (2015)
,,,,Detective K: Secret of the Lost Island,CJ,,2015.0,right_only,,Detective K: Secret of the Lost Island
,,,,The Priests,CJ,,2015.0,right_only,,The Priests
,,,,The Farewell Party,Gold.,,2015.0,right_only,,The Farewell Party
,,,,A Brilliant Young Mind,Gold.,,2015.0,right_only,,A Brilliant Young Mind
,,,,Time Out of Mind,IFC,,2015.0,right_only,,Time Out of Mind
,,,,Snow Girl and the Dark Crystal,WGUSA,,2015.0,right_only,,Snow Girl and the Dark Crystal
,,,,C'Est Si Bon,CJ,,2015.0,right_only,,C'Est Si Bon
,,,,The Last Women Standing,CL,,2015.0,right_only,,The Last Women Standing
,,,,5 to 7,IFC,,2015.0,right_only,,5 to 7
,,,,After The Ball,Free,,2015.0,right_only,,After The Ball
,,,,Human Capital,FM,,2015.0,right_only,,Human Capital
,,,,Experimenter,Magn.,,2015.0,right_only,,Experimenter
,,,,Samba,BG,,2015.0,right_only,,Samba
,,,,The Tribe,Drft.,,2015.0,right_only,,The Tribe
,,,,Forever Young (2015),CL,,2015.0,right_only,,Forever Young (2015)
,,,,The New Girlfriend,Cohen,,2015.0,right_only,,The New Girlfriend
,,,,Tangerines,Gold.,,2015.0,right_only,,Tangerines
,,,,Ingrid Bergman: In Her Own Words,Rialto,,2015.0,right_only,,Ingrid Bergman: In Her Own Words
,,,,Twenty (2015),CJ,,2015.0,right_only,,Twenty (2015)
,,,,La Sapienza,KL,,2015.0,right_only,,La Sapienza
,,,,Mississippi Grind,A24,,2015.0,right_only,,Mississippi Grind
,,,,A Journey Through Time with Anthony,CL,,2015.0,right_only,,A Journey Through Time with Anthony
,,,,Boulevard,SM,,2015.0,right_only,,Boulevard
,,,,Z for Zachariah,RAtt.,,2015.0,right_only,,Z for Zachariah
,,,,Do I Sound Gay?,IFC,,2015.0,right_only,,Do I Sound Gay?
,,,,Love Live! The School Idol Movie,AZ,,2015.0,right_only,,Love Live! The School Idol Movie
,,,,She's Funny That Way,LGP,,2015.0,right_only,,She's Funny That Way
,,,,Memories of the Sword,WGUSA,,2015.0,right_only,,Memories of the Sword
,,,,The Look of Silence,Drft.,,2015.0,right_only,,The Look of Silence
,,,,The Beauty Inside,WGUSA,,2015.0,right_only,,The Beauty Inside
,,,,The Chronicles of Evil,CJ,,2015.0,right_only,,The Chronicles of Evil
,,,,Every Secret Thing,SM,,2015.0,right_only,,Every Secret Thing
