release_date,production_budget,worldwide_gross,studio,foreign_gross,year,budget_merge,domestic_gross,Movie_title,tconst,runtimeMinutes,averageRating,numVotes,region,language,_merge
2017-07-07,175000000.0,880166350.0,Sony,546000000.0,2017.0,both,334201140.0,Spider-Man: Homecoming,tt2250912,133,7.4,488958.0,44.0,44.0,both
2011-08-05,93000000.0,470986200.0,Fox,305000000.0,2011.0,both,176760185.0,Rise of the Planet of the Apes,tt1318514,105,7.6,488800.0,54.0,54.0,both
2010-07-09,69000000.0,543464573.0,Uni.,291600000.0,2010.0,both,251513985.0,Despicable Me,tt1323594,95,7.6,488668.0,50.0,50.0,both
2004-07-16,105000000.0,348629585.0,,203828562.0,2004,left_only,144801023.0,"I, Robot",tt0343818,115,7.1,488394.0,39.0,39.0,both
2009-03-06,138000000.0,186976250.0,,79466451.0,2009,left_only,107509799.0,Watchmen,tt0409459,162,7.6,487826.0,43.0,43.0,both
2006-12-08,100000000.0,171377916.0,,114000000.0,2006,left_only,57377916.0,Blood Diamond,tt0450259,143,8.0,486744.0,44.0,44.0,both
2007-05-04,258000000.0,894860230.0,,558329927.0,2007,left_only,336530303.0,Spider-Man 3,tt0413300,139,6.2,486666.0,43.0,43.0,both
2016-12-09,20000000.0,426351163.0,LG/S,295000000.0,2016.0,both,151101803.0,La La Land,tt3783958,128,8.0,483044.0,52.0,52.0,both
2007-12-05,7000000.0,231450102.0,,87954837.0,2007,left_only,143495265.0,Juno,tt0467406,96,7.4,481768.0,33.0,33.0,both
2004-05-14,150000000.0,484161265.0,,350862688.0,2004,left_only,133298577.0,Troy,tt0332452,163,7.2,477048.0,48.0,48.0,both
2013-04-19,120000000.0,287916633.0,Uni.,197100000.0,2013.0,both,89107235.0,Oblivion,tt1483013,124,7.0,474540.0,41.0,41.0,both
2011-04-01,32000000.0,140428499.0,Sum.,92600000.0,2011.0,both,54712227.0,Source Code,tt0945513,93,7.5,474323.0,39.0,39.0,both
2006-05-26,210000000.0,459260946.0,,224898484.0,2006,left_only,234362462.0,X-Men: The Last Stand,tt0376994,104,6.7,473317.0,48.0,48.0,both
2011-05-20,410600000.0,1045663875.0,BV,804600000.0,2011.0,both,241063875.0,Pirates of the Caribbean: On Stranger Tides,tt1298650,137,6.6,470001.0,54.0,54.0,both
2000-04-14,8000000.0,34270285.0,,19200000.0,2000,left_only,15070285.0,American Psycho,tt0144084,101,7.6,468085.0,,,both
2017-02-24,5000000.0,255367951.0,Uni.,79400000.0,2017.0,both,176040665.0,Get Out,tt5052448,104,7.7,465789.0,43.0,43.0,both
2013-05-10,190000000.0,351040419.0,,206200000.0,2013,left_only,144840419.0,The Great Gatsby,tt1343092,143,7.2,462965.0,47.0,47.0,both
1974-03-29,7000000.0,26533200.0,,0.0,1974,left_only,26533200.0,The Great Gatsby,tt1343092,143,7.2,462965.0,47.0,47.0,both
1989-11-22,40000000.0,332000000.0,,213549998.0,1989,left_only,118450002.0,Back to the Future Part II,tt0096874,108,7.8,462567.0,63.0,63.0,both
1988-12-16,25000000.0,412800000.0,,239974565.0,1988,left_only,172825435.0,Rain Man,tt0095953,133,8.0,462405.0,50.0,50.0,both
2014-12-17,250000000.0,945577621.0,WB (NL),700900000.0,2014.0,both,255119788.0,The Hobbit: The Battle of the Five Armies,tt2310332,144,7.4,461698.0,62.0,62.0,both
,,,WB,58500000.0,2011.0,right_only,,"Crazy, Stupid, Love.",tt1570728,118,7.4,460035.0,43.0,43.0,both
2015-04-10,13000000.0,38358392.0,A24,11400000.0,2015.0,both,25440971.0,Ex Machina,tt0470752,108,7.7,458319.0,28.0,28.0,both
2013-07-12,190000000.0,411002906.0,WB,309200000.0,2013.0,both,101802906.0,Pacific Rim,tt1663662,131,6.9,458170.0,49.0,49.0,both
2009-05-01,150000000.0,374825760.0,,194942603.0,2009,left_only,179883157.0,X-Men Origins: Wolverine,tt0458525,107,6.6,457576.0,47.0,47.0,both
2013-05-16,190000000.0,467381584.0,Par.,238600000.0,2013.0,both,228778661.0,Star Trek Into Darkness,tt1408101,132,7.7,457140.0,52.0,52.0,both
2018-05-18,110000000.0,786680557.0,Fox,460500000.0,2018.0,both,324591735.0,Deadpool 2,tt5463162,119,7.7,455385.0,54.0,54.0,both
2009-07-15,250000000.0,935213767.0,,633124489.0,2009,left_only,302089278.0,Harry Potter and the Half-Blood Prince,tt0417741,153,7.6,454012.0,57.0,57.0,both
2011-05-26,80000000.0,586464305.0,WB,332300000.0,2011.0,both,254464305.0,The Hangover Part II,tt1411697,102,6.4,453977.0,46.0,46.0,both
2006-12-25,76000000.0,69845011.0,,34292628.0,2006,left_only,35552383.0,Children of Men,tt0206634,109,7.9,452704.0,39.0,39.0,both
2007-04-20,16000000.0,81742618.0,,58123832.0,2007,left_only,23618786.0,Hot Fuzz,tt0425112,121,7.8,450361.0,42.0,42.0,both
1990-11-16,15000000.0,476684675.0,,190923432.0,1990,left_only,285761243.0,Home Alone,tt0099785,103,7.6,448875.0,,,both
2012-09-21,13000000.0,33069303.0,LG/S,15600000.0,2012.0,both,17742948.0,The Perks of Being a Wallflower,tt1659337,103,8.0,448238.0,43.0,43.0,both
1995-11-22,52000000.0,110400000.0,,67961700.0,1995,left_only,42438300.0,Casino,tt0112641,178,8.2,448202.0,37.0,37.0,both
,,,Par.,485300000.0,2011.0,right_only,,Mission: Impossible - Ghost Protocol,tt1229238,132,7.4,447205.0,48.0,48.0,both
2014-10-31,8500000.0,50334418.0,ORF,6300000.0,2014.0,both,32381218.0,Nightcrawler,tt2872718,117,7.9,443802.0,40.0,40.0,both
2004-01-23,13000000.0,95638592.0,,37713913.0,2004,left_only,57924679.0,The Butterfly Effect,tt0289879,113,7.6,442017.0,40.0,40.0,both
2013-12-13,40000000.0,257878294.0,Sony,101100000.0,2013.0,both,150117807.0,American Hustle,tt1800241,138,7.2,438223.0,48.0,48.0,both
2017-09-08,35000000.0,697457969.0,WB (NL),372900000.0,2017.0,both,327481748.0,It,tt1396484,135,7.3,437844.0,53.0,53.0,both
2007-03-02,85000000.0,83080084.0,,50000000.0,2007,left_only,33080084.0,Zodiac,tt0443706,157,7.7,437169.0,37.0,37.0,both
2003-11-05,150000000.0,427300260.0,,288029350.0,2003,left_only,139270910.0,The Matrix Revolutions,tt0242653,129,6.8,437102.0,35.0,35.0,both
2017-10-06,185000000.0,259357408.0,WB,167200000.0,2017.0,both,92054159.0,Blade Runner 2049,tt1856101,164,8.0,435157.0,49.0,49.0,both
1990-12-07,20000000.0,53976987.0,,0.0,1990,left_only,53976987.0,Edward Scissorhands,tt0099487,105,7.9,434968.0,,,both
2008-07-01,150000000.0,624234272.0,,396287998.0,2008,left_only,227946274.0,Hancock,tt0448157,92,6.4,434849.0,39.0,39.0,both
1984-05-23,28000000.0,333080271.0,,153200000.0,1984,left_only,179880271.0,Indiana Jones and the Temple of Doom,tt0087469,118,7.6,434561.0,59.0,59.0,both
2006-12-15,55000000.0,307311093.0,,144725057.0,2006,left_only,162586036.0,The Pursuit of Happyness,tt0454921,117,8.0,433834.0,47.0,47.0,both
2014-07-25,40000000.0,457507776.0,Uni.,336700000.0,2014.0,both,126573960.0,Lucy,tt2872732,89,6.4,430778.0,39.0,39.0,both
2006-07-26,8000000.0,100642353.0,,40751255.0,2006,left_only,59891098.0,Little Miss Sunshine,tt0449059,101,7.8,429228.0,38.0,38.0,both
2002-03-15,65000000.0,386116343.0,,209728938.0,2002,left_only,176387405.0,Ice Age,tt0268380,81,7.5,428885.0,48.0,48.0,both
2018-11-02,55000000.0,894985342.0,Fox,687200000.0,2018.0,both,216303339.0,Bohemian Rhapsody,tt1727824,134,8.0,428505.0,46.0,46.0,both
2013-07-19,20000000.0,318000141.0,WB (NL),182100000.0,2013.0,both,137400141.0,The Conjuring,tt1457767,112,7.5,427181.0,53.0,53.0,both
2013-11-01,5000000.0,60611845.0,Focus,27900000.0,2013.0,both,27298285.0,Dallas Buyers Club,tt0790636,117,8.0,427133.0,38.0,38.0,both
2014-12-25,58000000.0,547326372.0,WB,197300000.0,2014.0,both,350126372.0,American Sniper,tt2179136,133,7.3,426397.0,42.0,42.0,both
2004-07-23,85000000.0,311001124.0,,134913674.0,2004,left_only,176087450.0,The Bourne Supremacy,tt0372183,108,7.7,424925.0,37.0,37.0,both
2011-09-09,25000000.0,24215385.0,LGF,9400000.0,2011.0,both,13657115.0,Warrior,tt1291584,140,8.2,424888.0,32.0,32.0,both
2008-06-13,137500000.0,265573859.0,,130766946.0,2008,left_only,134806913.0,The Incredible Hulk,tt0800080,112,6.7,423947.0,39.0,39.0,both
1997-05-09,95000000.0,263898761.0,,200327899.0,1997,left_only,63570862.0,The Fifth Element,tt0119116,126,7.7,423516.0,,,both
2013-07-26,115000000.0,416456852.0,Fox,282300000.0,2013.0,both,132556852.0,The Wolverine,tt1430132,126,6.7,420322.0,47.0,47.0,both
2013-09-20,38000000.0,98230839.0,,71283215.0,2013,left_only,26947624.0,Rush,tt1979320,123,8.1,419486.0,42.0,42.0,both
2016-03-04,150000000.0,1019429616.0,BV,682500000.0,2016.0,both,341268248.0,Zootopia,tt2948356,108,8.0,417335.0,63.0,63.0,both
2019-03-08,175000000.0,1123061550.0,,696535598.0,2019,left_only,426525952.0,Captain Marvel,tt4154664,123,6.9,417165.0,45.0,45.0,both
2011-08-10,25000000.0,213120004.0,BV,46900000.0,2011.0,both,169705587.0,The Help,tt1454029,146,8.1,416863.0,45.0,45.0,both
2014-03-21,85000000.0,276014965.0,LG/S,137900000.0,2014.0,both,150947895.0,Divergent,tt1840309,139,6.7,416460.0,44.0,44.0,both
2017-06-28,34000000.0,228104185.0,TriS,119100000.0,2017.0,both,107825862.0,Baby Driver,tt3890160,113,7.6,416304.0,,,both
2008-05-22,185000000.0,786635413.0,,469534294.0,2008,left_only,317101119.0,Indiana Jones and the Kingdom of the Crystal Skull,tt0367882,122,6.1,414643.0,63.0,63.0,both
2011-07-08,35000000.0,212417601.0,WB (NL),92100000.0,2011.0,both,117538559.0,Horrible Bosses,tt1499658,98,6.9,413949.0,38.0,38.0,both
2003-11-07,45000000.0,248505300.0,,189033022.0,2003,left_only,59472278.0,Love Actually,tt0314331,135,7.6,413906.0,44.0,44.0,both
2005-07-15,150000000.0,475825484.0,,269366408.0,2005,left_only,206459076.0,Charlie and the Chocolate Factory,tt0367594,115,6.6,413806.0,49.0,49.0,both
1996-10-04,10000000.0,3357324.0,,0.0,1996,left_only,3357324.0,Crash,tt0375679,112,7.7,413718.0,36.0,36.0,both
2005-05-06,7303082.0,101173038.0,,45838620.0,2005,left_only,55334418.0,Crash,tt0375679,112,7.7,413718.0,36.0,36.0,both
1998-03-06,20000000.0,15055091.0,,0.0,1998,left_only,15055091.0,Twilight,tt1099212,122,5.2,413333.0,47.0,47.0,both
2008-11-21,37000000.0,402280159.0,,209510305.0,2008,left_only,192769854.0,Twilight,tt1099212,122,5.2,413333.0,47.0,47.0,both
2016-11-04,40000000.0,168904682.0,LGF,108100000.0,2016.0,both,67209615.0,Hacksaw Ridge,tt2119532,139,8.1,413085.0,40.0,40.0,both
2014-10-17,80000000.0,210315681.0,,124497775.0,2014,left_only,85817906.0,Fury,tt2713180,134,7.6,412076.0,44.0,44.0,both
2013-08-09,120000000.0,286192091.0,TriS,193100000.0,2013.0,both,93050117.0,Elysium,tt1535108,109,6.6,412012.0,39.0,39.0,both
2009-06-26,15000000.0,49894223.0,,32876412.0,2009,left_only,17017811.0,The Hurt Locker,tt0887912,131,7.6,411994.0,43.0,43.0,both
2011-12-16,125000000.0,535663443.0,WB,358600000.0,2011.0,both,186848418.0,Sherlock Holmes: A Game of Shadows,tt1515091,129,7.5,411825.0,41.0,41.0,both
2013-10-11,55000000.0,220648184.0,Sony,111700000.0,2013.0,both,107136417.0,Captain Phillips,tt1535109,134,7.8,409250.0,41.0,41.0,both
2003-10-08,30000000.0,156822020.0,,66686829.0,2003,left_only,90135191.0,Mystic River,tt0327056,138,7.9,409071.0,43.0,43.0,both
2011-12-20,90000000.0,239373970.0,MBox,94300000.0,2010.0,both,102515793.0,The Girl with the Dragon Tattoo,tt1568346,158,7.8,409071.0,48.0,48.0,both
2017-03-17,160000000.0,1259199706.0,,755185541.0,2017,left_only,504014165.0,Beauty and the Beast,tt0101414,84,8.0,408686.0,48.0,48.0,both
1991-11-13,20000000.0,608431132.0,,232373866.0,1991,left_only,376057266.0,Beauty and the Beast,tt0101414,84,8.0,408686.0,48.0,48.0,both
2004-05-19,70000000.0,937008132.0,,495781885.0,2004,left_only,441226247.0,Shrek 2,tt0298148,93,7.2,407602.0,30.0,30.0,both
2014-05-02,200000000.0,708996336.0,Sony,506100000.0,2014.0,both,202853933.0,The Amazing Spider-Man 2,tt1872181,142,6.6,407371.0,46.0,46.0,both
1989-06-02,16400000.0,239500000.0,,143639884.0,1989,left_only,95860116.0,Dead Poets Society,tt0097165,128,8.1,407037.0,,,both
2008-06-06,130000000.0,631910531.0,,416475940.0,2008,left_only,215434591.0,Kung Fu Panda,tt0441773,92,7.5,406815.0,39.0,39.0,both
2005-06-29,132000000.0,606836535.0,,372556181.0,2005,left_only,234280354.0,War of the Worlds,tt0407304,116,6.5,406776.0,51.0,51.0,both
2014-09-19,34000000.0,348319861.0,Fox,245900000.0,2014.0,both,102427862.0,The Maze Runner,tt1790864,113,6.8,406614.0,46.0,46.0,both
2004-05-28,125000000.0,556319450.0,,369578651.0,2004,left_only,186740799.0,The Day After Tomorrow,tt0319262,124,6.4,406410.0,43.0,43.0,both
2003-12-10,70000000.0,123954323.0,,57521456.0,2003,left_only,66432867.0,Big Fish,tt0319061,125,8.0,406102.0,38.0,38.0,both
2014-07-11,170000000.0,710644566.0,Fox,502100000.0,2014.0,both,208545589.0,Dawn of the Planet of the Apes,tt2103281,130,7.6,404973.0,53.0,53.0,both
2017-01-20,5000000.0,278964806.0,Uni.,140200000.0,2017.0,both,138141585.0,Split,tt4972582,117,7.3,404655.0,44.0,44.0,both
2017-11-10,12000000.0,160191915.0,FoxS,104700000.0,2017.0,both,54513740.0,"Three Billboards Outside Ebbing, Missouri",tt5027774,115,8.2,404581.0,53.0,53.0,both
2015-11-06,20000000.0,92088460.0,ORF,53200000.0,2015.0,both,45055776.0,Spotlight,tt1895587,129,8.1,402082.0,36.0,36.0,both
2014-11-21,125000000.0,766575131.0,LGF,418200000.0,2014.0,both,337135885.0,The Hunger Games: Mockingjay - Part 1,tt1951265,123,6.6,401890.0,50.0,50.0,both
2003-09-12,4000000.0,117085297.0,,72499844.0,2003,left_only,44585453.0,Lost in Translation,tt0335266,102,7.7,399115.0,43.0,43.0,both
2014-11-07,165000000.0,652127828.0,BV,435300000.0,2014.0,both,222527828.0,Big Hero 6,tt2245084,102,7.8,398183.0,49.0,49.0,both
2008-11-14,230000000.0,591692078.0,,422323651.0,2008,left_only,169368427.0,Quantum of Solace,tt0830515,106,6.6,395752.0,49.0,49.0,both
2016-11-18,180000000.0,802402853.0,,568365278.0,2016,left_only,234037575.0,Fantastic Beasts and Where to Find Them,tt3183660,132,7.3,395424.0,51.0,51.0,both
2002-12-20,97000000.0,183124621.0,,105394121.0,2002,left_only,77730500.0,Gangs of New York,tt0217505,167,7.5,394411.0,41.0,41.0,both
2010-11-24,260000000.0,586477240.0,BV,391000000.0,2010.0,both,200821936.0,Tangled,tt0398286,100,7.7,393377.0,57.0,57.0,both
2004-06-18,75000000.0,218673959.0,,141600000.0,2004,left_only,77073959.0,The Terminal,tt0362227,128,7.4,393072.0,38.0,38.0,both
2013-08-07,37000000.0,267816276.0,WB (NL),119600000.0,2013.0,both,150394119.0,We're the Millers,tt1723121,110,7.0,392442.0,43.0,43.0,both
2006-05-19,125000000.0,767820459.0,,550284321.0,2006,left_only,217536138.0,The Da Vinci Code,tt0382625,149,6.6,390781.0,51.0,51.0,both
1990-05-24,40000000.0,244088654.0,,156033371.0,1990,left_only,88055283.0,Back to the Future Part III,tt0099088,118,7.4,389864.0,,,both
2003-12-05,140000000.0,456810575.0,,345700000.0,2003,left_only,111110575.0,The Last Samurai,tt0325710,154,7.7,389351.0,43.0,43.0,both
1998-07-01,140000000.0,554600000.0,,353021818.0,1998,left_only,201578182.0,Armageddon,tt0120591,151,6.7,388027.0,,,both
2014-11-07,15000000.0,123327692.0,Focus,87800000.0,2014.0,both,35893537.0,The Theory of Everything,tt2980516,123,7.7,387466.0,44.0,44.0,both
2018-04-06,17000000.0,334522294.0,Par.,152900000.0,2018.0,both,188024361.0,A Quiet Place,tt6644200,90,7.5,385976.0,43.0,43.0,both
2007-06-27,110000000.0,382288147.0,,247758744.0,2007,left_only,134529403.0,Live Free or Die Hard,tt0337978,128,7.1,382699.0,54.0,54.0,both
1976-12-17,23000000.0,90614445.0,,38000000.0,1976,left_only,52614445.0,King Kong,tt0360717,187,7.2,382692.0,47.0,47.0,both
1933-04-07,672000.0,10000650.0,,650.0,1933,left_only,10000000.0,King Kong,tt0360717,187,7.2,382692.0,47.0,47.0,both
2005-12-14,207000000.0,550517357.0,,332437332.0,2005,left_only,218080025.0,King Kong,tt0360717,187,7.2,382692.0,47.0,47.0,both
1999-05-07,80000000.0,416385488.0,,261000000.0,1999,left_only,155385488.0,The Mummy,tt0120616,124,7.0,382373.0,,,both
2017-06-09,195000000.0,409953905.0,,329852780.0,2017,left_only,80101125.0,The Mummy,tt0120616,124,7.0,382373.0,,,both
1987-09-25,15000000.0,30859628.0,,2628.0,1987,left_only,30857000.0,The Princess Bride,tt0093779,98,8.1,382163.0,48.0,48.0,both
2016-05-27,178000000.0,542537546.0,Fox,388500000.0,2016.0,both,155442489.0,X-Men: Apocalypse,tt3385516,144,6.9,381930.0,39.0,39.0,both
2007-11-02,100000000.0,267985456.0,,137820811.0,2007,left_only,130164645.0,American Gangster,tt0765429,157,7.8,381900.0,50.0,50.0,both
2008-02-08,15000000.0,34533783.0,,26732958.0,2008,left_only,7800825.0,In Bruges,tt0780536,107,7.9,381479.0,40.0,40.0,both
2011-06-29,195000000.0,1123790543.0,P/DW,771400000.0,2011.0,both,352390543.0,Transformers: Dark of the Moon,tt1399103,154,6.2,378592.0,54.0,54.0,both
2001-10-05,45000000.0,104505362.0,,28244326.0,2001,left_only,76261036.0,Training Day,tt0139654,122,7.7,378527.0,,,both
2000-11-22,73243106.0,248099143.0,,153100000.0,2000,left_only,94999143.0,Unbreakable,tt0217869,106,7.3,378030.0,52.0,52.0,both
1996-05-21,80000000.0,457697994.0,,276716108.0,1996,left_only,180981886.0,Mission: Impossible,tt0117060,110,7.1,377843.0,,,both
2009-06-24,210000000.0,836519699.0,,434407829.0,2009,left_only,402111870.0,Transformers: Revenge of the Fallen,tt1055369,149,6.0,377799.0,54.0,54.0,both
2011-05-20,30000000.0,162502774.0,SPC,94300000.0,2011.0,both,56816662.0,Midnight in Paris,tt1605783,96,7.7,376714.0,46.0,46.0,both
2010-03-05,200000000.0,1025491110.0,,691300000.0,2010,left_only,334191110.0,Alice in Wonderland,tt1014759,108,6.4,374886.0,49.0,49.0,both
1951-07-28,3000000.0,0.0,,0.0,1951,left_only,0.0,Alice in Wonderland,tt1014759,108,6.4,374886.0,49.0,49.0,both
2015-11-06,300000000.0,879620923.0,Sony,680600000.0,2015.0,both,200074175.0,Spectre,tt2379713,148,6.8,374145.0,,,both
1986-12-19,6000000.0,137978395.0,,15067.0,1986,left_only,137963328.0,Platoon,tt0091763,120,8.1,371020.0,44.0,44.0,both
2003-07-01,170000000.0,433058296.0,,282700000.0,2003,left_only,150358296.0,Terminator 3: Rise of the Machines,tt0181852,109,6.3,369994.0,49.0,49.0,both
2008-08-13,90000000.0,191145256.0,,80629943.0,2008,left_only,110515313.0,Tropic Thunder,tt0942385,107,7.0,369981.0,40.0,40.0,both
2004-10-29,1200000.0,103880027.0,,47911300.0,2004,left_only,55968727.0,Saw,tt0387564,103,7.6,369888.0,39.0,39.0,both
2012-11-02,165000000.0,496511521.0,BV,281800000.0,2012.0,both,189412677.0,Wreck-It Ralph,tt1772341,101,7.7,369138.0,49.0,49.0,both
2014-05-16,160000000.0,529076069.0,,328400000.0,2014,left_only,200676069.0,Godzilla,tt0831387,123,6.4,368332.0,39.0,39.0,both
1998-05-19,125000000.0,376000000.0,,239685706.0,1998,left_only,136314294.0,Godzilla,tt0831387,123,6.4,368332.0,39.0,39.0,both
1999-07-09,12000000.0,234723148.0,,132922200.0,1999,left_only,101800948.0,American Pie,tt0163651,95,7.0,368158.0,43.0,43.0,both
1997-05-22,75000000.0,618638999.0,,389552320.0,1997,left_only,229086679.0,The Lost World: Jurassic Park,tt0119567,129,6.6,367836.0,,,both
2017-11-17,300000000.0,655945209.0,WB,428900000.0,2017.0,both,229024295.0,Justice League,tt0974015,120,6.4,367219.0,45.0,45.0,both
2008-01-18,25000000.0,171302226.0,,91253793.0,2008,left_only,80048433.0,Cloverfield,tt1060277,85,7.0,365959.0,43.0,43.0,both
,,,Uni.,16100000.0,2010.0,right_only,,Scott Pilgrim vs. the World,tt0446029,112,7.5,364308.0,37.0,37.0,both
1992-08-07,14400000.0,159157447.0,,58000000.0,1992,left_only,101157447.0,Unforgiven,tt0105695,130,8.2,364210.0,49.0,49.0,both
2003-05-23,81000000.0,484468608.0,,241763613.0,2003,left_only,242704995.0,Bruce Almighty,tt0315327,101,6.8,363644.0,37.0,37.0,both
2012-04-13,30000000.0,70689968.0,LGF,24400000.0,2012.0,both,42073277.0,The Cabin in the Woods,tt1259521,95,7.0,363596.0,43.0,43.0,both
1987-06-12,18000000.0,98267558.0,,38532010.0,1987,left_only,59735548.0,Predator,tt0093773,107,7.8,362527.0,53.0,53.0,both
2012-06-22,185000000.0,554606532.0,BV,303200000.0,2012.0,both,237282182.0,Brave,tt1217209,93,7.1,361996.0,60.0,60.0,both
2011-10-28,35000000.0,165103952.0,Fox,136400000.0,2011.0,both,37553932.0,In Time,tt1637688,109,6.7,361609.0,52.0,52.0,both
,,,Uni.,550000000.0,2013.0,right_only,,Fast & Furious 6,tt1905041,130,7.1,361554.0,55.0,55.0,both
2013-07-03,76000000.0,975216835.0,Uni.,602700000.0,2013.0,both,368065385.0,Despicable Me 2,tt1690953,98,7.3,361456.0,50.0,50.0,both
2019-05-24,182000000.0,619234314.0,,372500000.0,2019,left_only,246734314.0,Aladdin,tt0103639,90,8.0,361102.0,35.0,35.0,both
1992-11-11,28000000.0,504050219.0,,286700000.0,1992,left_only,217350219.0,Aladdin,tt0103639,90,8.0,361102.0,35.0,35.0,both
2006-06-30,35000000.0,326073155.0,,201332695.0,2006,left_only,124740460.0,The Devil Wears Prada,tt0458352,109,6.9,359727.0,42.0,42.0,both
1984-09-19,18000000.0,51973029.0,,0.0,1984,left_only,51973029.0,Amadeus,tt0086879,160,8.3,358578.0,38.0,38.0,both
2015-09-18,30000000.0,84393749.0,LGF,38000000.0,2015.0,both,46889293.0,Sicario,tt3397884,121,7.6,357068.0,42.0,42.0,both
2005-12-09,180000000.0,720539572.0,,428828615.0,2005,left_only,291710957.0,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",tt0363771,143,6.9,356973.0,46.0,46.0,both
2011-10-14,38000000.0,27573078.0,,10573144.0,2011,left_only,16999934.0,The Thing,tt0084787,109,8.1,356879.0,52.0,52.0,both
2001-12-28,95000000.0,159691085.0,,51052340.0,2001,left_only,108638745.0,Black Hawk Down,tt0265086,144,7.7,356247.0,37.0,37.0,both
2005-05-27,75000000.0,556559566.0,,362964045.0,2005,left_only,193595521.0,Madagascar,tt0351283,86,6.9,355434.0,36.0,36.0,both
2006-06-09,70000000.0,461651246.0,,217568264.0,2006,left_only,244082982.0,Cars,tt0317219,117,7.1,355093.0,46.0,46.0,both
2017-12-01,19500000.0,195790794.0,FoxS,131400000.0,2017.0,both,63859435.0,The Shape of Water,tt5580390,123,7.3,353785.0,50.0,50.0,both
2008-06-27,75000000.0,342416460.0,,207907909.0,2008,left_only,134508551.0,Wanted,tt0493464,110,6.7,353667.0,39.0,39.0,both
2015-10-16,13000000.0,36262783.0,A24,20700000.0,2015.0,both,14677674.0,Room,tt3170832,118,8.1,352838.0,39.0,39.0,both
1986-08-08,8000000.0,52287414.0,,0.0,1986,left_only,52287414.0,Stand by Me,tt0092005,89,8.1,352668.0,47.0,47.0,both
2015-04-03,190000000.0,1518722794.0,Uni.,1163.0,2015.0,both,353007020.0,Furious 7,tt2820852,137,7.1,351680.0,60.0,60.0,both
