,studio,year,Movie_title,tconst,runtimeMinutes,averageRating,numVotes,region,language,Release_Date,Movie_Name,Production_Budget,Gross_Domestic,Gross_Worldwide,_merge,Gross_Foreign_Only
3486,Anch.,2010.0,The Disappearance of Alice Creed,tt1379177,100,6.7,24645.0,20.0,20.0,"Aug 6, 2010",The Disappearance of Alice Creed,1500000.0,166980.0,1605139.0,both,1438159.0
3489,Magn.,2011.0,Vanishing on 7th Street,tt1452628,92,4.9,24606.0,27.0,27.0,,,,,,left_only,1000000.0
3490,,1998.0,Waking Ned Devine,tt0166396,91,7.3,24591.0,32.0,32.0,"Nov 20, 1998",Waking Ned Devine,3000000.0,24793251.0,55193251.0,both,30400000.0
3491,,2004.0,Godsend,tt0335121,102,4.8,24536.0,25.0,25.0,"Apr 30, 2004",Godsend,30000000.0,14334645.0,16873925.0,both,2539280.0
3492,,2019.0,Late Night,tt6107548,102,6.5,24526.0,32.0,32.0,"Jun 7, 2019",Late Night,4000000.0,15500045.0,22373378.0,both,6873333.0
3493,,2005.0,The Man,tt0399327,83,5.6,24515.0,21.0,21.0,"Sep 9, 2005",The Man,20000000.0,8330720.0,10393696.0,both,2062976.0
3494,,1982.0,Firefox,tt0083943,136,6.0,24491.0,30.0,30.0,"Jun 18, 1982",Firefox,21000000.0,45785720.0,45785720.0,both,0.0
3495,,2001.0,Valentine,tt0242998,96,4.8,24487.0,27.0,27.0,"Feb 2, 2001",Valentine,10000000.0,20384136.0,20384136.0,both,0.0
3496,Fox,2012.0,Parental Guidance,tt1047540,105,6.0,24486.0,42.0,42.0,"Dec 25, 2012",Parental Guidance,25000000.0,77267296.0,120832383.0,both,43565087.0
3497,,1988.0,My Stepmother Is an Alien,tt0095687,105,5.4,24477.0,32.0,32.0,"Dec 9, 1988",My Stepmother Is an Alien,16000000.0,13854000.0,13854000.0,both,0.0
3498,,1984.0,The Toxic Avenger,tt0090190,82,6.3,24466.0,25.0,25.0,"Apr 11, 1986",The Toxic Avenger,475000.0,0.0,0.0,both,0.0
3499,,2006.0,Take the Lead,tt0446046,118,6.6,24453.0,29.0,29.0,"Apr 7, 2006",Take the Lead,30000000.0,34742066.0,65390493.0,both,30648427.0
3500,,2000.0,Autumn in New York,tt0174480,103,5.7,24385.0,33.0,33.0,"Aug 11, 2000",Autumn in New York,40000000.0,37752931.0,90717684.0,both,52964753.0
3501,Sony,2016.0,Risen,tt3231054,107,6.3,24378.0,29.0,29.0,"Feb 18, 2016",Risen,20000000.0,36880033.0,46255763.0,both,9375730.0
3502,,2006.0,An American Haunting,tt0429573,83,5.1,24371.0,27.0,27.0,"May 5, 2006",An American Haunting,14000000.0,16298046.0,30443277.0,both,14145231.0
3503,,2007.0,The Hunting Party,tt0455782,101,6.8,24342.0,29.0,29.0,"Sep 7, 2007",The Hunting Party,40000000.0,876671.0,7729552.0,both,6852881.0
3504,,1998.0,Bulworth,tt0118798,108,6.8,24336.0,,,"May 15, 1998",Bulworth,30000000.0,26528684.0,29203383.0,both,2674699.0
3505,,2011.0,The Perfect Host,tt1334553,93,6.8,24322.0,11.0,11.0,"Jul 1, 2011",The Perfect Host,1000000.0,48764.0,51587.0,both,2823.0
3506,,2006.0,Black Christmas,tt0454082,84,4.6,24291.0,25.0,25.0,"Dec 5, 2006",Black Christmas,9000000.0,16235738.0,16235738.0,both,0.0
3507,,2006.0,Black Christmas,tt0454082,84,4.6,24291.0,25.0,25.0,"Dec 13, 2019",Black Christmas,5000000.0,10429730.0,18528789.0,both,8099059.0
3508,,2008.0,Frozen River,tt0978759,97,7.1,24273.0,29.0,29.0,"Aug 1, 2008",Frozen River,1000000.0,2511476.0,6030129.0,both,3518653.0
3509,,2005.0,Ice Princess,tt0396652,98,6.0,24244.0,30.0,30.0,"Mar 18, 2005",Ice Princess,25000000.0,24381334.0,25732334.0,both,1351000.0
3510,Rela.,2011.0,Shark Night 3D,tt1633356,90,4.0,24229.0,27.0,27.0,"Sep 2, 2011",Shark Night 3D,25000000.0,18877153.0,18877153.0,both,0.0
3511,ORF,2016.0,Bleed for This,tt1620935,117,6.8,24177.0,20.0,20.0,"Nov 18, 2016",Bleed for This,16000000.0,5083906.0,7171320.0,both,2087414.0
3512,Par.,2015.0,Paranormal Activity: The Ghost Dimension,tt2473510,88,4.6,24122.0,39.0,39.0,"Oct 21, 2015",Paranormal Activity: The Ghost Dimension,10000000.0,18297124.0,77959374.0,both,59662250.0
3513,Fox,2017.0,Captain Underpants: The First Epic Movie,tt2091256,89,6.2,24118.0,36.0,36.0,"Jun 2, 2017",Captain Underpants: The First Epic Movie,38000000.0,73921000.0,126577874.0,both,52656874.0
3515,,2002.0,The Adventures of Pluto Nash,tt0180052,95,3.8,24052.0,30.0,30.0,"Aug 16, 2002",The Adventures of Pluto Nash,100000000.0,4411102.0,7094995.0,both,2683893.0
3516,,2006.0,American Dreamz,tt0465142,107,5.4,24050.0,24.0,24.0,"Apr 21, 2006",American Dreamz,17000000.0,7314027.0,16510971.0,both,9196944.0
3517,,2001.0,Domestic Disturbance,tt0249478,89,5.6,23999.0,29.0,29.0,"Nov 2, 2001",Domestic Disturbance,53000000.0,45207112.0,54207112.0,both,9000000.0
3518,,1997.0,The Relic,tt0120004,110,5.8,23998.0,,,"Jan 10, 1997",The Relic,60000000.0,33956608.0,33956608.0,both,0.0
3519,RAtt.,2014.0,Dear White People,tt2235108,108,6.1,23968.0,14.0,14.0,"Oct 17, 2014",Dear White People,1250000.0,4404154.0,5403771.0,both,999617.0
3520,,2002.0,Birthday Girl,tt0188453,93,6.1,23967.0,30.0,30.0,"Feb 1, 2002",Birthday Girl,13000000.0,4919896.0,8130727.0,both,3210831.0
3521,,1988.0,Mystic Pizza,tt0095690,104,6.3,23947.0,30.0,30.0,"Oct 21, 1988",Mystic Pizza,6000000.0,12793213.0,12793213.0,both,0.0
3522,,1985.0,Return to Oz,tt0089908,113,6.7,23940.0,32.0,32.0,"Jun 21, 1985",Return to Oz,27000000.0,10618813.0,10618813.0,both,0.0
3523,,1998.0,Hope Floats,tt0119313,114,6.1,23917.0,,,"May 29, 1998",Hope Floats,30000000.0,60110313.0,81529000.0,both,21418687.0
3524,Par.,2018.0,Book Club,tt6857166,104,6.1,23891.0,39.0,39.0,"May 18, 2018",Book Club,10000000.0,68566296.0,91328463.0,both,22762167.0
3525,,2002.0,City by the Sea,tt0269095,108,6.1,23877.0,32.0,32.0,"Sep 6, 2002",City by the Sea,40000000.0,22433915.0,22505932.0,both,72017.0
3526,,1997.0,Selena,tt0120094,127,6.8,23863.0,,,"Mar 21, 1997",Selena,20000000.0,35450113.0,35450113.0,both,0.0
3528,SPC,2014.0,Mr. Turner,tt2473794,150,6.8,23825.0,29.0,29.0,"Nov 6, 2014",Mr. Turner,14000000.0,3958546.0,25187026.0,both,21228480.0
3529,,2003.0,My Life Without Me,tt0314412,106,7.5,23823.0,29.0,29.0,"Sep 26, 2003",My Life Without Me,2500000.0,432360.0,12267275.0,both,11834915.0
3530,,2002.0,Eye See You,tt0160184,96,5.3,23805.0,30.0,30.0,"Sep 20, 2002",Eye See You,55000000.0,79161.0,1807990.0,both,1728829.0
3531,BG,2015.0,A Walk in the Woods,tt1178665,104,6.3,23774.0,26.0,26.0,"Aug 13, 2015",A Walk in the Woods,8000000.0,29499394.0,37119358.0,both,7619964.0
3532,,1994.0,Hoop Dreams,tt0110057,170,8.3,23739.0,15.0,15.0,"Oct 14, 1994",Hoop Dreams,700000.0,7768371.0,11768371.0,both,4000000.0
3533,Amazon,2017.0,Wonder Wheel,tt5825380,101,6.2,23729.0,42.0,42.0,,,,,,left_only,14500000.0
3534,,1998.0,Celebrity,tt0120533,113,6.3,23709.0,,,"Nov 20, 1998",Celebrity,12000000.0,5078660.0,6200000.0,both,1121340.0
3535,Studio 8,2018.0,White Boy Rick,tt4537896,111,6.4,23707.0,22.0,22.0,"Sep 14, 2018",White Boy Rick,30000000.0,24004833.0,25947983.0,both,1943150.0
3537,,2011.0,Barney's Version,tt1423894,134,7.3,23699.0,31.0,31.0,"Jan 14, 2011",Barney's Version,30000000.0,7502560.0,8845575.0,both,1343015.0
3538,,2006.0,The Good German,tt0452624,105,6.0,23699.0,29.0,29.0,"Dec 15, 2006",The Good German,32000000.0,1308696.0,6678033.0,both,5369337.0
3539,,2008.0,The Secret Life of Bees,tt0416212,114,7.3,23699.0,26.0,26.0,"Oct 17, 2008",The Secret Life of Bees,11000000.0,37780486.0,39994347.0,both,2213861.0
3540,,2007.0,Georgia Rule,tt0791304,113,5.8,23597.0,27.0,27.0,"May 11, 2007",Georgia Rule,20000000.0,18882880.0,20819601.0,both,1936721.0
3541,ENTMP,2017.0,Friend Request,tt3352390,92,5.3,23582.0,23.0,23.0,"Jan 7, 2016",Friend Request,9900000.0,3759078.0,11310835.0,both,7551757.0
3542,,2008.0,Over Her Dead Body,tt0785007,95,5.2,23568.0,29.0,29.0,"Feb 1, 2008",Over Her Dead Body,10000000.0,7570127.0,21596074.0,both,14025947.0
3544,,2006.0,The Wild,tt0405469,95,5.3,23494.0,37.0,37.0,"Apr 14, 2006",The Wild,80000000.0,37384046.0,99010667.0,both,61626621.0
3545,,1999.0,Jawbreaker,tt0155776,87,5.7,23488.0,25.0,25.0,"Feb 19, 1999",Jawbreaker,3000000.0,3076820.0,3076820.0,both,0.0
3546,,2007.0,Dragon Wars: D-War,tt0372873,90,3.5,23467.0,24.0,24.0,"Sep 14, 2007",Dragon Wars: D-War,32000000.0,10977721.0,79915361.0,both,68937640.0
3547,,2002.0,Possession,tt0082933,124,7.4,23464.0,25.0,25.0,"Aug 16, 2002",Possession,25000000.0,10103647.0,14805812.0,both,4702165.0
3548,IFC,2011.0,Chalet Girl,tt1487118,97,6.3,23447.0,21.0,21.0,,,,,,left_only,1700000.0
3549,,2004.0,Vera Drake,tt0383694,125,7.6,23352.0,31.0,31.0,"Oct 10, 2004",Vera Drake,11000000.0,3753806.0,13353855.0,both,9600049.0
3550,BST,2018.0,Disobedience,tt6108178,114,6.6,23329.0,30.0,30.0,,,,,,left_only,4400000.0
3551,MPI,2012.0,Little White Lies,tt1440232,154,7.1,23307.0,24.0,24.0,,,,,,left_only,48300000.0
3552,,2006.0,All the King's Men,tt0405676,128,6.2,23301.0,29.0,29.0,"Sep 22, 2006",All the King's Men,55000000.0,7221458.0,9521458.0,both,2300000.0
3553,MNE,2014.0,Fading Gigolo,tt2258345,90,6.2,23282.0,39.0,39.0,,,,,,left_only,9600000.0
3555,,1998.0,Dirty Work,tt0120654,82,6.5,23213.0,,,"Jun 12, 1998",Dirty Work,13000000.0,10020081.0,10020081.0,both,0.0
3556,,1987.0,The Brave Little Toaster,tt0092695,90,7.3,23160.0,36.0,36.0,"Jun 19, 1987",The Brave Little Toaster,2300000.0,0.0,0.0,both,0.0
3558,,2008.0,Repo! The Genetic Opera,tt0963194,98,6.6,23134.0,14.0,14.0,"Nov 7, 2008",Repo! The Genetic Opera,8500000.0,140244.0,198883.0,both,58639.0
3559,,2003.0,Buffalo Soldiers,tt0252299,98,6.8,23133.0,22.0,22.0,"Jul 18, 2003",Buffalo Soldiers,15000000.0,353743.0,1768976.0,both,1415233.0
3560,,2001.0,Crocodile Dundee in Los Angeles,tt0231402,92,4.8,23095.0,34.0,34.0,"Apr 20, 2001",Crocodile Dundee in Los Angeles,25000000.0,25590119.0,39393111.0,both,13802992.0
3561,Annapurna,2018.0,Destroyer,tt7137380,121,6.2,23078.0,38.0,38.0,"Dec 25, 2018",Destroyer,9000000.0,1533324.0,3703064.0,both,2169740.0
3562,,2006.0,Alex Rider: Operation Stormbreaker,tt0457495,93,5.1,23076.0,28.0,28.0,"Oct 13, 2006",Alex Rider: Operation Stormbreaker,40000000.0,659210.0,20722450.0,both,20063240.0
3563,,2005.0,Shopgirl,tt0338427,106,6.3,23072.0,21.0,21.0,"Oct 21, 2005",Shopgirl,7500000.0,10284523.0,11758418.0,both,1473895.0
3564,,2001.0,Someone Like You,tt0244970,97,6.1,23062.0,38.0,38.0,"Mar 30, 2001",Someone Like You,23000000.0,27338033.0,38684906.0,both,11346873.0
3565,A24,2014.0,Obvious Child,tt2910274,84,6.8,23062.0,15.0,15.0,"Jun 6, 2014",Obvious Child,1000000.0,3122616.0,3324070.0,both,201454.0
3566,Gold.,2010.0,Welcome to the Rileys,tt1183923,110,7.0,23054.0,23.0,23.0,"Oct 29, 2010",Welcome to the Rileys,10000000.0,152857.0,355919.0,both,203062.0
3567,IFC,2013.0,The Angels' Share,tt1924394,101,7.0,23029.0,35.0,35.0,,,,,,left_only,6700000.0
3568,,1985.0,Silver Bullet,tt0090021,95,6.4,23024.0,34.0,34.0,"Oct 11, 1985",Silver Bullet,7000000.0,10803211.0,10803211.0,both,0.0
3569,RAtt.,2012.0,Albert Nobbs,tt1602098,113,6.7,23018.0,21.0,21.0,"Dec 21, 2011",Albert Nobbs,7500000.0,3014696.0,8539003.0,both,5524307.0
3571,RAtt.,2017.0,The Wall,tt4218696,88,6.2,22921.0,22.0,22.0,"May 12, 2017",The Wall,3000000.0,1803064.0,4495262.0,both,2692198.0
3572,,2002.0,Monsoon Wedding,tt0265343,114,7.3,22920.0,22.0,22.0,"Feb 22, 2002",Monsoon Wedding,1200000.0,13876974.0,27025600.0,both,13148626.0
3573,,2013.0,Getaway,tt2167202,90,4.4,22905.0,26.0,26.0,"Aug 30, 2013",Getaway,18000000.0,10501938.0,11813989.0,both,1312051.0
3574,,2006.0,Let's Go to Prison,tt0454987,84,6.0,22854.0,21.0,21.0,"Nov 17, 2006",Let's Go to Prison,4000000.0,4630045.0,4630045.0,both,0.0
3575,STX,2018.0,The Happytime Murders,tt1308728,91,5.4,22830.0,32.0,32.0,"Aug 24, 2018",The Happytime Murders,40000000.0,20706452.0,27506412.0,both,6799960.0
3576,,1980.0,Private Benjamin,tt0081375,109,6.2,22830.0,30.0,30.0,"Oct 10, 1980",Private Benjamin,15000000.0,69847348.0,69847348.0,both,0.0
3578,,1994.0,The Shadow,tt0111143,108,6.1,22809.0,26.0,26.0,"Jul 1, 1994",The Shadow,40000000.0,31835600.0,31835600.0,both,0.0
3580,,2003.0,Calendar Girls,tt0337909,108,6.9,22720.0,35.0,35.0,"Oct 9, 2003",Calendar Girls,10000000.0,31011616.0,93074616.0,both,62063000.0
3581,,2009.0,Street Fighter: The Legend of Chun-Li,tt0891592,96,3.7,22665.0,32.0,32.0,"Feb 27, 2009",Street Fighter: The Legend of Chun-Li,50000000.0,8742261.0,12660287.0,both,3918026.0
3583,,2000.0,Human Traffic,tt0188674,99,7.1,22626.0,10.0,10.0,"May 5, 2000",Human Traffic,3300000.0,104257.0,5422740.0,both,5318483.0
3584,Fox,2014.0,The Pyramid,tt2799166,89,4.6,22601.0,24.0,24.0,,,,,,left_only,14100000.0
3585,,1999.0,Flawless,tt0780516,108,6.8,22562.0,32.0,32.0,"Nov 24, 1999",Flawless,27000000.0,4485485.0,4485485.0,both,0.0
3588,,2005.0,Man of the House,tt0331933,100,5.4,22408.0,22.0,22.0,"Feb 25, 2005",Man of the House,50000000.0,19699706.0,22099706.0,both,2400000.0
3590,,2000.0,The Contender,tt0208874,126,6.9,22390.0,28.0,28.0,"Oct 13, 2000",The Contender,9000000.0,17804273.0,17804273.0,both,0.0
3591,,2002.0,Trapped,tt0280380,106,6.2,22364.0,29.0,29.0,"Sep 20, 2002",Trapped,30000000.0,6916869.0,7005468.0,both,88599.0
3592,Zee,2016.0,Rustom,tt5165344,148,7.1,22313.0,8.0,8.0,,,,,,left_only,571000.0
3593,,2002.0,Impostor,tt0160399,95,6.2,22285.0,32.0,32.0,"Jan 4, 2002",Impostor,40000000.0,6114237.0,7974607.0,both,1860370.0
3594,,2008.0,Beverly Hills Chihuahua,tt1014775,91,3.8,22232.0,33.0,33.0,"Oct 3, 2008",Beverly Hills Chihuahua,20000000.0,94514402.0,154218168.0,both,59703766.0
3595,,2014.0,About Last Night,tt1826590,100,6.1,22165.0,19.0,19.0,"Feb 14, 2014",About Last Night,13000000.0,48637684.0,50445860.0,both,1808176.0
3596,,2007.0,Love in the Time of Cholera,tt0484740,139,6.4,22151.0,33.0,33.0,"Nov 16, 2007",Love in the Time of Cholera,45000000.0,4617608.0,31077418.0,both,26459810.0
3598,,2002.0,Knockaround Guys,tt0211465,92,6.1,22132.0,24.0,24.0,"Oct 11, 2002",Knockaround Guys,15000000.0,11660180.0,12419700.0,both,759520.0
3599,,2001.0,Angel Eyes,tt0225071,102,5.6,22125.0,31.0,31.0,"May 18, 2001",Angel Eyes,38000000.0,24044532.0,29544532.0,both,5500000.0
3600,Strand,2014.0,The Way He Looks,tt1702014,96,7.9,22083.0,22.0,22.0,,,,,,left_only,1100000.0
3601,,2008.0,Igor,tt0465502,87,6.0,22020.0,20.0,20.0,"Sep 19, 2008",Igor,22000000.0,19528602.0,31013349.0,both,11484747.0
3603,BG,2016.0,Bad Santa 2,tt1798603,92,5.6,21998.0,32.0,32.0,"Nov 23, 2016",Bad Santa 2,26000000.0,17782176.0,23345113.0,both,5562937.0
3604,,2006.0,Manderlay,tt0342735,139,7.3,21992.0,23.0,23.0,"Jan 27, 2006",Manderlay,14200000.0,74205.0,543306.0,both,469101.0
3605,Rela.,2013.0,Free Birds,tt1621039,91,5.9,21980.0,39.0,39.0,"Oct 31, 2013",Free Birds,55000000.0,55750480.0,110387072.0,both,54636592.0
3606,TriS,2015.0,Ricki and the Flash,tt3623726,101,5.9,21964.0,37.0,37.0,"Aug 7, 2015",Ricki and the Flash,18000000.0,26839498.0,41166033.0,both,14326535.0
3607,,1992.0,Memoirs of an Invisible Man,tt0104850,99,6.0,21955.0,36.0,36.0,"Feb 28, 1992",Memoirs of an Invisible Man,40000000.0,14358033.0,14358033.0,both,0.0
3608,,2006.0,Deck the Halls,tt0790604,93,5.0,21951.0,32.0,32.0,"Nov 22, 2006",Deck the Halls,51000000.0,35093569.0,46815807.0,both,11722238.0
3609,LGF,2014.0,Jessabelle,tt2300975,90,5.4,21924.0,28.0,28.0,"Nov 7, 2014",Jessabelle,10000000.0,0.0,6998359.0,both,6998359.0
3610,,2005.0,Junebug,tt0418773,106,6.9,21901.0,15.0,15.0,"Aug 3, 2005",Junebug,1000000.0,2678010.0,3553253.0,both,875243.0
3611,WB,2011.0,Dolphin Tale,tt1564349,113,6.9,21894.0,31.0,31.0,"Sep 23, 2011",Dolphin Tale,37000000.0,72286779.0,96068724.0,both,23781945.0
3612,,2002.0,The Master of Disguise,tt0295427,80,3.3,21846.0,20.0,20.0,"Aug 2, 2002",The Master of Disguise,16000000.0,40363530.0,40363530.0,both,0.0
3613,,2006.0,London,tt0449061,92,6.5,21836.0,16.0,16.0,"Feb 10, 2006",London,2000000.0,12667.0,12667.0,both,0.0
3614,,2007.0,King of California,tt0388182,93,6.6,21832.0,20.0,20.0,"Sep 14, 2007",King of California,10000000.0,268461.0,1165102.0,both,896641.0
3615,ORF,2015.0,Little Boy,tt1810683,106,7.4,21810.0,19.0,19.0,"Apr 24, 2015",Little Boy,20000000.0,6485961.0,17769299.0,both,11283338.0
3616,,2007.0,The Astronaut Farmer,tt0469263,104,6.3,21806.0,21.0,21.0,"Feb 23, 2007",The Astronaut Farmer,13000000.0,11003643.0,11141213.0,both,137570.0
3617,SPC,2010.0,Get Low,tt1194263,103,7.0,21787.0,24.0,24.0,"Jul 30, 2010",Get Low,7000000.0,9176933.0,10828305.0,both,1651372.0
3619,,2002.0,The Importance of Being Earnest,tt0278500,97,6.8,21771.0,29.0,29.0,"May 22, 2002",The Importance of Being Earnest,15000000.0,8378141.0,8667209.0,both,289068.0
3620,,1994.0,On Deadly Ground,tt0110725,101,4.6,21727.0,35.0,35.0,"Feb 18, 1994",On Deadly Ground,50000000.0,38590458.0,38590458.0,both,0.0
3621,,2004.0,Laws of Attraction,tt0323033,90,5.9,21720.0,31.0,31.0,"Apr 30, 2004",Laws of Attraction,32000000.0,17848322.0,29939591.0,both,12091269.0
3622,,1987.0,Creepshow 2,tt0092796,92,6.1,21686.0,30.0,30.0,"May 1, 1987",Creepshow 2,3500000.0,14000000.0,14000000.0,both,0.0
3624,NGE,2010.0,Restrepo,tt1559549,93,7.5,21667.0,11.0,11.0,,,,,,left_only,105000.0
3625,,2006.0,A Prairie Home Companion,tt0420087,105,6.7,21588.0,29.0,29.0,"Jun 9, 2006",A Prairie Home Companion,10000000.0,20342852.0,26716191.0,both,6373339.0
3626,,1985.0,Lifeforce,tt0089489,101,6.1,21569.0,33.0,33.0,"Jun 21, 1985",Lifeforce,25000000.0,11603545.0,11603545.0,both,0.0
3627,LGF,2017.0,Last Flag Flying,tt6018306,125,6.9,21555.0,24.0,24.0,,,,,,left_only,904000.0
3628,,2017.0,The Lego Ninjago Movie,tt3014284,101,6.0,21516.0,40.0,40.0,"Sep 15, 2017",The Lego Ninjago Movie,70000000.0,59281555.0,122737201.0,both,63455646.0
3629,,2007.0,Stomp the Yard,tt0775539,109,5.4,21515.0,22.0,22.0,"Jan 12, 2007",Stomp the Yard,14000000.0,61356221.0,75525718.0,both,14169497.0
3630,,2019.0,The Prodigy,tt4504044,92,5.8,21473.0,32.0,32.0,"Feb 8, 2019",The Prodigy,6000000.0,14856291.0,19789712.0,both,4933421.0
3631,ORF,2012.0,Silent House,tt1767382,86,5.2,21449.0,21.0,21.0,"Mar 9, 2012",Silent House,2000000.0,12739737.0,16610760.0,both,3871023.0
3632,,1998.0,The Spanish Prisoner,tt0120176,110,7.2,21440.0,,,"Apr 3, 1998",The Spanish Prisoner,10000000.0,10162034.0,13835130.0,both,3673096.0
3634,,2003.0,In the Cut,tt0199626,119,5.3,21410.0,26.0,26.0,"Oct 22, 2003",In the Cut,12000000.0,4717455.0,23693646.0,both,18976191.0
3635,Focus,2018.0,On the Basis of Sex,tt4669788,120,7.0,21398.0,39.0,39.0,"Nov 23, 2018",On the Basis of Sex,20000000.0,24622687.0,38801294.0,both,14178607.0
3636,,2001.0,Brother,tt0222851,114,7.2,21358.0,24.0,24.0,"Jul 20, 2001",Brother,12000000.0,450594.0,477693.0,both,27099.0
3638,Magn.,2018.0,Marrowbone,tt5886440,110,6.7,21317.0,31.0,31.0,,,,,,left_only,12300000.0
3639,,2004.0,New York Minute,tt0363282,91,5.0,21316.0,31.0,31.0,"May 7, 2004",New York Minute,40000000.0,14018364.0,21156715.0,both,7138351.0
3640,,2004.0,Soul Plane,tt0367085,86,4.5,21311.0,15.0,15.0,"May 28, 2004",Soul Plane,16000000.0,13922211.0,14553807.0,both,631596.0
3641,,2001.0,Down to Earth,tt0231775,87,5.5,21290.0,25.0,25.0,"Feb 16, 2001",Down to Earth,30000000.0,64172251.0,71172251.0,both,7000000.0
3642,,2001.0,Josie and the Pussycats,tt0236348,98,5.4,21275.0,16.0,16.0,"Apr 11, 2001",Josie and the Pussycats,22000000.0,14252830.0,14307223.0,both,54393.0
3643,,2008.0,"War, Inc.",tt0884224,107,5.6,21260.0,26.0,26.0,"May 23, 2008","War, Inc.",10000000.0,580862.0,1299855.0,both,718993.0
3644,,2009.0,New in Town,tt1095174,97,5.6,21259.0,38.0,38.0,"Jan 30, 2009",New in Town,8000000.0,16734283.0,29937909.0,both,13203626.0
3645,,1999.0,Brokedown Palace,tt0120620,100,6.5,21242.0,,,"Aug 13, 1999",Brokedown Palace,25000000.0,10115014.0,11115766.0,both,1000752.0
3646,FIP,2014.0,Bang Bang,tt2905838,153,5.5,21237.0,11.0,11.0,,,,,,left_only,39500000.0
3647,,2001.0,Glitter,tt0118589,104,2.2,21230.0,,,"Sep 21, 2001",Glitter,8500000.0,4273372.0,4273372.0,both,0.0
3649,,1993.0,Nowhere to Run,tt0107711,94,5.7,21170.0,36.0,36.0,"Jan 15, 1993",Nowhere to Run,15000000.0,22189039.0,52189039.0,both,30000000.0
3651,,1989.0,We're No Angels,tt0098625,106,6.2,21166.0,,,"Dec 15, 1989",We're No Angels,20000000.0,10555348.0,10555348.0,both,0.0
3652,Fox,2012.0,Diary of a Wimpy Kid: Dog Days,tt2023453,94,6.3,21166.0,30.0,30.0,"Aug 3, 2012",Diary of a Wimpy Kid: Dog Days,22000000.0,49008662.0,77229695.0,both,28221033.0
3653,Global Road,2018.0,Midnight Sun,tt4799066,91,6.6,21122.0,34.0,34.0,"Mar 22, 2018",Midnight Sun,2800000.0,9561064.0,26952508.0,both,17391444.0
3654,IFC,2018.0,Wildlife,tt5929754,105,6.8,21117.0,25.0,25.0,,,,,,left_only,2000000.0
3656,BV,2011.0,Winnie the Pooh,tt1449283,63,7.2,21083.0,40.0,40.0,"Apr 15, 2011",Winnie the Pooh,30000000.0,26692846.0,50145607.0,both,23452761.0
3657,FUN,2016.0,Shin Godzilla,tt4262980,120,6.7,21070.0,29.0,29.0,,,,,,left_only,76000000.0
3658,,2009.0,Hotel for Dogs,tt0785006,100,5.4,21059.0,36.0,36.0,"Jan 16, 2009",Hotel for Dogs,35000000.0,73178547.0,122357172.0,both,49178625.0
3659,,2000.0,The Flintstones in Viva Rock Vegas,tt0158622,90,3.6,21048.0,35.0,35.0,"Apr 28, 2000",The Flintstones in Viva Rock Vegas,58000000.0,35231365.0,59431365.0,both,24200000.0
3660,,1996.0,Sgt. Bilko,tt0117608,93,5.9,21041.0,,,"Mar 29, 1996",Sgt. Bilko,39000000.0,30356589.0,37956589.0,both,7600000.0
3661,,1999.0,The Story of Us,tt0160916,95,6.0,21033.0,35.0,35.0,"Oct 15, 1999",The Story of Us,50000000.0,27100030.0,27100030.0,both,0.0
3662,,1995.0,Vampire in Brooklyn,tt0114825,100,4.6,21013.0,,,"Oct 27, 1995",Vampire in Brooklyn,14000000.0,19637147.0,19637147.0,both,0.0
3663,IFC,2015.0,The Riot Club,tt2717860,107,6.0,21004.0,17.0,17.0,,,,,,left_only,2100000.0
3664,,2019.0,Dragon Ball Super: Broly,tt7961060,100,7.9,20996.0,34.0,34.0,"Dec 14, 2018",Dragon Ball Super: Broly,8500000.0,30376755.0,122747755.0,both,92371000.0
3665,BH Tilt,2018.0,Unfriended: Dark Web,tt4761916,92,5.9,20984.0,24.0,24.0,"Jul 19, 2018",Unfriended: Dark Web,1000000.0,8866745.0,16434588.0,both,7567843.0
3666,,2005.0,The Great Raid,tt0326905,132,6.7,20969.0,30.0,30.0,"Aug 12, 2005",The Great Raid,60000000.0,10166502.0,10597070.0,both,430568.0
3667,,1981.0,The Postman Always Rings Twice,tt0082934,122,6.6,20964.0,36.0,36.0,"Mar 20, 1981",The Postman Always Rings Twice,12000000.0,12200000.0,44200000.0,both,32000000.0
3668,,2003.0,Wonderland,tt0335563,104,6.6,20952.0,21.0,21.0,"Oct 3, 2003",Wonderland,5500000.0,1060512.0,1128468.0,both,67956.0
3669,,1999.0,The End of the Affair,tt0172396,102,7.1,20910.0,36.0,36.0,"Dec 3, 1999",The End of the Affair,23000000.0,10660147.0,10660147.0,both,0.0
3670,,2005.0,The Upside of Anger,tt0365885,118,6.8,20908.0,31.0,31.0,"Mar 11, 2005",The Upside of Anger,12000000.0,18761993.0,28915761.0,both,10153768.0
3671,,1992.0,Hoffa,tt0104427,140,6.6,20897.0,25.0,25.0,"Dec 25, 1992",Hoffa,35000000.0,23365858.0,28391473.0,both,5025615.0
3672,Yash,2017.0,Tiger Zinda Hai,tt5956100,161,6.0,20819.0,15.0,15.0,,,,,,left_only,81800000.0
3674,,2009.0,Ink,tt1071804,107,6.9,20803.0,7.0,7.0,"Nov 10, 2009",Ink,250000.0,0.0,0.0,both,0.0
3675,,2008.0,Fireproof,tt1129423,122,6.5,20790.0,19.0,19.0,"Sep 26, 2008",Fireproof,500000.0,33456317.0,33473297.0,both,16980.0
